corpus,source_system,node_type,document_or_rulebook_part,provision_or_paragraph_title,threshold,node_id,stable_key,url,metadata_part_title,metadata_chapter_number,metadata_article_number,occurrence_in_node,context
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SS8/16 – Ring-fenced bodies (RFBs),SS8/16 – Ring-fenced bodies (RFBs) 11.7,£25 billion,cf665b7b7c4cfd18,guidance_paragraph:guidance_document:guidance/supervisory-statements/ss08-16---ring-fenced-bodies-rfbs/01-06-2026:pdf:0251:11.7,https://www.prarulebook.co.uk/guidance/supervisory-statements/ss08-16---ring-fenced-bodies-rfbs/01-06-2026#pdf-page-36,,,,1,"notify the PRA within 30 days if its core deposits or, if it is a member of a group, the aggregate core deposits of each relevant group member, exceed, or have decreased to below, £25 billion. Notifications 12.3 also requires a UK deposit-taker to notify the PRA within 30 days if it reasonably expects or has information that reasonably suggests that it will meet or cea"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.15,"£120,000",7afa6ccc7db61fe4,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:5.15,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#1144a18a580f4491998cc53abca137e8,,,,1,"unavailable), the PRA expects that the FSCS will review the SCV file and exclusions view file of the firm and write to depositors with aggregated deposits at the firm in excess of £120,000 to inform them that they, or where the depositor is a trustee, the beneficiary, may be entitled to additional compensation if they hold any deposits that qualify as THBs and can p"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.15,"£120,000",a12be3b54736d567,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:1144a18a580f4491998cc53abca137e8,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#1144a18a580f4491998cc53abca137e8,,,,1,"unavailable), the PRA expects that the FSCS will review the SCV file and exclusions view file of the firm and write to depositors with aggregated deposits at the firm in excess of £120,000 to inform them that they, or where the depositor is a trustee, the beneficiary, may be entitled to additional compensation if they hold any deposits that qualify as THBs and can p"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.2,"£120,000",a362ae779338e632,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:5.2,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#b99c2dcc06ba468d83075500fbabf4aa,,,,1,"trust as a whole. This includes where the trust involves the exercise of discretion (under a discretionary trust). If an individual or a trustee has eligible deposits in excess of £120,000 as a result of more than one of the life events set out in Depositor protection 10.2 , a claim may be made for compensation in respect of each of those events and the limit in Dep"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.2,"£120,000",69d14194476fb8cb,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:b99c2dcc06ba468d83075500fbabf4aa,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#b99c2dcc06ba468d83075500fbabf4aa,,,,1,"trust as a whole. This includes where the trust involves the exercise of discretion (under a discretionary trust). If an individual or a trustee has eligible deposits in excess of £120,000 as a result of more than one of the life events set out in Depositor protection 10.2 , a claim may be made for compensation in respect of each of those events and the limit in Dep"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.2,"£750,000",a362ae779338e632,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:5.2,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#b99c2dcc06ba468d83075500fbabf4aa,,,,2,"for compensation in respect of each of those events and the limit in Depositor Protection 4.3 would apply separately to each event. For example, if an individual had a deposit of £750,000 from an inheritance and a deposit of £750,000 from a house sale, then they would be able to claim up to £750,000 as a THB in each case (after accounting for a claim up to the depo"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.2,"£750,000",a362ae779338e632,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:5.2,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#b99c2dcc06ba468d83075500fbabf4aa,,,,3,"events and the limit in Depositor Protection 4.3 would apply separately to each event. For example, if an individual had a deposit of £750,000 from an inheritance and a deposit of £750,000 from a house sale, then they would be able to claim up to £750,000 as a THB in each case (after accounting for a claim up to the deposit protection limit in relation to their tota"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.2,"£750,000",a362ae779338e632,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:5.2,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#b99c2dcc06ba468d83075500fbabf4aa,,,,4,"tely to each event. For example, if an individual had a deposit of £750,000 from an inheritance and a deposit of £750,000 from a house sale, then they would be able to claim up to £750,000 as a THB in each case (after accounting for a claim up to the deposit protection limit in relation to their total deposits held)."
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.2,"£750,000",69d14194476fb8cb,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:b99c2dcc06ba468d83075500fbabf4aa,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#b99c2dcc06ba468d83075500fbabf4aa,,,,2,"for compensation in respect of each of those events and the limit in Depositor Protection 4.3 would apply separately to each event. For example, if an individual had a deposit of £750,000 from an inheritance and a deposit of £750,000 from a house sale, then they would be able to claim up to £750,000 as a THB in each case (after accounting for a claim up to the depo"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.2,"£750,000",69d14194476fb8cb,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:b99c2dcc06ba468d83075500fbabf4aa,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#b99c2dcc06ba468d83075500fbabf4aa,,,,3,"events and the limit in Depositor Protection 4.3 would apply separately to each event. For example, if an individual had a deposit of £750,000 from an inheritance and a deposit of £750,000 from a house sale, then they would be able to claim up to £750,000 as a THB in each case (after accounting for a claim up to the deposit protection limit in relation to their tota"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.2,"£750,000",69d14194476fb8cb,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:b99c2dcc06ba468d83075500fbabf4aa,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#b99c2dcc06ba468d83075500fbabf4aa,,,,4,"tely to each event. For example, if an individual had a deposit of £750,000 from an inheritance and a deposit of £750,000 from a house sale, then they would be able to claim up to £750,000 as a THB in each case (after accounting for a claim up to the deposit protection limit in relation to their total deposits held)."
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.22,"£10,000",06435033455cb411,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:5.22,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#2b5a496b7b3b468d968aefb05646c36c,,,,9,"inheritance was credited to A, and the depositor still has aggregate deposits of £130,000 remaining in the account, then the PRA expects that the depositor should be able to claim £10,000 THB compensation. (c) If the individual transfers £50,000 to bank B, giving the depositor a balance with bank B in excess of £120,000, and bank B fails one month after the amount"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.22,"£10,000",0b1ee2dfb7e4cb6c,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:2b5a496b7b3b468d968aefb05646c36c,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#2b5a496b7b3b468d968aefb05646c36c,,,,9,"inheritance was credited to A, and the depositor still has aggregate deposits of £130,000 remaining in the account, then the PRA expects that the depositor should be able to claim £10,000 THB compensation. (c) If the individual transfers £50,000 to bank B, giving the depositor a balance with bank B in excess of £120,000, and bank B fails one month after the amount"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.22,"£100,000",06435033455cb411,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:5.22,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#2b5a496b7b3b468d968aefb05646c36c,,,,6,"o the standard £120,000 compensation per bank) should both banks fail within six months from the date at which the £130,000 was credited to bank A. (b) If the individual withdraws £100,000 from bank A, and A fails within six months of the date at which the original £130,000 inheritance was credited to A, and the depositor still has aggregate deposits of £130,000 rem"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.22,"£100,000",0b1ee2dfb7e4cb6c,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:2b5a496b7b3b468d968aefb05646c36c,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#2b5a496b7b3b468d968aefb05646c36c,,,,6,"o the standard £120,000 compensation per bank) should both banks fail within six months from the date at which the £130,000 was credited to bank A. (b) If the individual withdraws £100,000 from bank A, and A fails within six months of the date at which the original £130,000 inheritance was credited to A, and the depositor still has aggregate deposits of £130,000 rem"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.22,"£120,000",06435033455cb411,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:5.22,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#2b5a496b7b3b468d968aefb05646c36c,,,,4,"f the individual transfers £65,000 to bank B, the PRA considers that the depositor should be able to claim up to £65,000 from the FSCS for each amount (in addition to the standard £120,000 compensation per bank) should both banks fail within six months from the date at which the £130,000 was credited to bank A. (b) If the individual withdraws £100,000 from bank A, a"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.22,"£120,000",06435033455cb411,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:5.22,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#2b5a496b7b3b468d968aefb05646c36c,,,,11,"cts that the depositor should be able to claim £10,000 THB compensation. (c) If the individual transfers £50,000 to bank B, giving the depositor a balance with bank B in excess of £120,000, and bank B fails one month after the amount was credited to B but thirteen months after the original amount was credited to A, then the PRA considers that THB protection should n"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.22,"£120,000",0b1ee2dfb7e4cb6c,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:2b5a496b7b3b468d968aefb05646c36c,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#2b5a496b7b3b468d968aefb05646c36c,,,,4,"f the individual transfers £65,000 to bank B, the PRA considers that the depositor should be able to claim up to £65,000 from the FSCS for each amount (in addition to the standard £120,000 compensation per bank) should both banks fail within six months from the date at which the £130,000 was credited to bank A. (b) If the individual withdraws £100,000 from bank A, a"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.22,"£120,000",0b1ee2dfb7e4cb6c,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:2b5a496b7b3b468d968aefb05646c36c,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#2b5a496b7b3b468d968aefb05646c36c,,,,11,"cts that the depositor should be able to claim £10,000 THB compensation. (c) If the individual transfers £50,000 to bank B, giving the depositor a balance with bank B in excess of £120,000, and bank B fails one month after the amount was credited to B but thirteen months after the original amount was credited to A, then the PRA considers that THB protection should n"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.22,"£130,000",06435033455cb411,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:5.22,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#2b5a496b7b3b468d968aefb05646c36c,,,,1,"where the PRA expects that a depositor would be eligible for THB protection and where protection would not apply. Examples In the examples below it is assumed that an individual’s £130,000 inheritance has been credited to bank A. Where the deposit is held on trust for individual beneficiaries who are entitled to claim for a THB, references to the individual being ab"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.22,"£130,000",06435033455cb411,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:5.22,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#2b5a496b7b3b468d968aefb05646c36c,,,,5,"claim up to £65,000 from the FSCS for each amount (in addition to the standard £120,000 compensation per bank) should both banks fail within six months from the date at which the £130,000 was credited to bank A. (b) If the individual withdraws £100,000 from bank A, and A fails within six months of the date at which the original £130,000 inheritance was credited to"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.22,"£130,000",06435033455cb411,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:5.22,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#2b5a496b7b3b468d968aefb05646c36c,,,,7,"s from the date at which the £130,000 was credited to bank A. (b) If the individual withdraws £100,000 from bank A, and A fails within six months of the date at which the original £130,000 inheritance was credited to A, and the depositor still has aggregate deposits of £130,000 remaining in the account, then the PRA expects that the depositor should be able to claim"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.22,"£130,000",06435033455cb411,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:5.22,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#2b5a496b7b3b468d968aefb05646c36c,,,,8,"aws £100,000 from bank A, and A fails within six months of the date at which the original £130,000 inheritance was credited to A, and the depositor still has aggregate deposits of £130,000 remaining in the account, then the PRA expects that the depositor should be able to claim £10,000 THB compensation. (c) If the individual transfers £50,000 to bank B, giving the d"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.22,"£130,000",06435033455cb411,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:5.22,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#2b5a496b7b3b468d968aefb05646c36c,,,,12,"ount was credited to B but thirteen months after the original amount was credited to A, then the PRA considers that THB protection should not apply. (d) If the individual withdrew £130,000 from bank A, but there was no corresponding transfer to bank B, should bank B fail and the depositor had an aggregate balance of £150,000 at bank B (and there had been no payments"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.22,"£130,000",06435033455cb411,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:5.22,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#2b5a496b7b3b468d968aefb05646c36c,,,,14,"tor had an aggregate balance of £150,000 at bank B (and there had been no payments in during the coverage period), the PRA considers that the depositor should not be able to claim £130,000 THB protection from bank B (ie the sum that was withdrawn from bank A but did not form part of the balance held with bank B)."
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.22,"£130,000",0b1ee2dfb7e4cb6c,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:2b5a496b7b3b468d968aefb05646c36c,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#2b5a496b7b3b468d968aefb05646c36c,,,,1,"where the PRA expects that a depositor would be eligible for THB protection and where protection would not apply. Examples In the examples below it is assumed that an individual’s £130,000 inheritance has been credited to bank A. Where the deposit is held on trust for individual beneficiaries who are entitled to claim for a THB, references to the individual being ab"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.22,"£130,000",0b1ee2dfb7e4cb6c,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:2b5a496b7b3b468d968aefb05646c36c,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#2b5a496b7b3b468d968aefb05646c36c,,,,5,"claim up to £65,000 from the FSCS for each amount (in addition to the standard £120,000 compensation per bank) should both banks fail within six months from the date at which the £130,000 was credited to bank A. (b) If the individual withdraws £100,000 from bank A, and A fails within six months of the date at which the original £130,000 inheritance was credited to"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.22,"£130,000",0b1ee2dfb7e4cb6c,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:2b5a496b7b3b468d968aefb05646c36c,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#2b5a496b7b3b468d968aefb05646c36c,,,,7,"s from the date at which the £130,000 was credited to bank A. (b) If the individual withdraws £100,000 from bank A, and A fails within six months of the date at which the original £130,000 inheritance was credited to A, and the depositor still has aggregate deposits of £130,000 remaining in the account, then the PRA expects that the depositor should be able to claim"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.22,"£130,000",0b1ee2dfb7e4cb6c,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:2b5a496b7b3b468d968aefb05646c36c,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#2b5a496b7b3b468d968aefb05646c36c,,,,8,"aws £100,000 from bank A, and A fails within six months of the date at which the original £130,000 inheritance was credited to A, and the depositor still has aggregate deposits of £130,000 remaining in the account, then the PRA expects that the depositor should be able to claim £10,000 THB compensation. (c) If the individual transfers £50,000 to bank B, giving the d"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.22,"£130,000",0b1ee2dfb7e4cb6c,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:2b5a496b7b3b468d968aefb05646c36c,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#2b5a496b7b3b468d968aefb05646c36c,,,,12,"ount was credited to B but thirteen months after the original amount was credited to A, then the PRA considers that THB protection should not apply. (d) If the individual withdrew £130,000 from bank A, but there was no corresponding transfer to bank B, should bank B fail and the depositor had an aggregate balance of £150,000 at bank B (and there had been no payments"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.22,"£130,000",0b1ee2dfb7e4cb6c,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:2b5a496b7b3b468d968aefb05646c36c,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#2b5a496b7b3b468d968aefb05646c36c,,,,14,"tor had an aggregate balance of £150,000 at bank B (and there had been no payments in during the coverage period), the PRA considers that the depositor should not be able to claim £130,000 THB protection from bank B (ie the sum that was withdrawn from bank A but did not form part of the balance held with bank B)."
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.22,"£150,000",06435033455cb411,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:5.22,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#2b5a496b7b3b468d968aefb05646c36c,,,,13,"not apply. (d) If the individual withdrew £130,000 from bank A, but there was no corresponding transfer to bank B, should bank B fail and the depositor had an aggregate balance of £150,000 at bank B (and there had been no payments in during the coverage period), the PRA considers that the depositor should not be able to claim £130,000 THB protection from bank B (ie"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.22,"£150,000",0b1ee2dfb7e4cb6c,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:2b5a496b7b3b468d968aefb05646c36c,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#2b5a496b7b3b468d968aefb05646c36c,,,,13,"not apply. (d) If the individual withdrew £130,000 from bank A, but there was no corresponding transfer to bank B, should bank B fail and the depositor had an aggregate balance of £150,000 at bank B (and there had been no payments in during the coverage period), the PRA considers that the depositor should not be able to claim £130,000 THB protection from bank B (ie"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.22,"£50,000",06435033455cb411,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:5.22,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#2b5a496b7b3b468d968aefb05646c36c,,,,10,"aggregate deposits of £130,000 remaining in the account, then the PRA expects that the depositor should be able to claim £10,000 THB compensation. (c) If the individual transfers £50,000 to bank B, giving the depositor a balance with bank B in excess of £120,000, and bank B fails one month after the amount was credited to B but thirteen months after the original a"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.22,"£50,000",0b1ee2dfb7e4cb6c,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:2b5a496b7b3b468d968aefb05646c36c,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#2b5a496b7b3b468d968aefb05646c36c,,,,10,"aggregate deposits of £130,000 remaining in the account, then the PRA expects that the depositor should be able to claim £10,000 THB compensation. (c) If the individual transfers £50,000 to bank B, giving the depositor a balance with bank B in excess of £120,000, and bank B fails one month after the amount was credited to B but thirteen months after the original a"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.22,"£65,000",06435033455cb411,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:5.22,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#2b5a496b7b3b468d968aefb05646c36c,,,,2,"who are entitled to claim for a THB, references to the individual being able to claim compensation should be read as references to the beneficiary. (a) If the individual transfers £65,000 to bank B, the PRA considers that the depositor should be able to claim up to £65,000 from the FSCS for each amount (in addition to the standard £120,000 compensation per bank) sh"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.22,"£65,000",06435033455cb411,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:5.22,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#2b5a496b7b3b468d968aefb05646c36c,,,,3,"compensation should be read as references to the beneficiary. (a) If the individual transfers £65,000 to bank B, the PRA considers that the depositor should be able to claim up to £65,000 from the FSCS for each amount (in addition to the standard £120,000 compensation per bank) should both banks fail within six months from the date at which the £130,000 was credite"
supervisory_statement_or_statement_of_policy,local_rulebook_db,guidance_paragraph,SoP1/15 – Deposit Guarantee Scheme,SoP1/15 – Deposit Guarantee Scheme 5.22,"£65,000",0b1ee2dfb7e4cb6c,guidance_paragraph:guidance_document:guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026:2b5a496b7b3b468d968aefb05646c36c,https://www.prarulebook.co.uk/guidance/statements-of-policy/sop---deposit-guarantee-scheme/01-06-2026#2b5a496b7b3b468d968aefb05646c36c,,,,2,"who are entitled to claim for a THB, references to the individual being able to claim compensation should be read as references to the beneficiary. (a) If the individual transfers £65,000 to bank B, the PRA considers that the depositor should be able to claim up to £65,000 from the FSCS for each amount (in addition to the standard £120,000 compensation per bank) sh"
